code,board,rows,first,last,last20_amt_yi,min_close60,sealed5,sealed10,sealed20,sealed_dn
600223,main,6318,2000-01-13,2026-09-22,0.4932,5.116,109,81,0,9
600226,main,5991,1999-11-16,2026-09-22,5.1888,4.88,53,56,0,23
600227,main,6081,2000-02-21,2026-09-22,11.9692,2.4,2,94,0,6
600228,main,6299,1999-01-19,2026-09-22,3.3349,5.69,161,139,0,68
600229,main,6239,2000-03-09,2026-09-22,0.7442,4.61,3,69,0,3
600230,main,6298,2000-04-06,2026-09-22,1.5793,12.2,22,103,0,7
600231,main,6261,2000-05-11,2026-09-22,0.2978,1.54,5,73,0,2
600232,main,6161,2000-06-02,2026-09-22,0.3308,5.19,7,75,0,1
600233,main,6242,2000-06-08,2026-09-22,4.0885,16.484,1,73,0,2
600234,main,5869,2000-06-15,2026-09-22,0.7669,16.57,371,90,0,49
600235,main,6302,2000-06-15,2026-09-22,0.2686,4.89,1,61,0,2
600236,main,6232,2000-03-23,2026-09-22,1.2979,9.126,1,43,0,0
600237,main,6242,2000-06-09,2026-09-22,3.9359,7.51,2,94,0,2
600238,main,6236,2000-01-20,2026-09-22,0.1799,3.9,105,91,0,18
600239,main,5945,1999-12-02,2026-09-22,0.21,1.32,38,104,0,8
600241,main,5991,2000-11-28,2026-09-22,0.2375,6.1,48,83,0,7
600243,main,6085,2000-11-20,2026-09-22,0.1796,2.82,49,96,0,16
600246,main,5951,2000-09-22,2026-09-22,14.0169,10.36,1,112,0,2
600248,main,5688,2000-06-22,2026-09-22,0.506,2.721,41,53,0,8
600249,main,5448,2004-01-30,2026-09-22,0.5919,4.534,0,82,0,0
600250,main,5943,2001-03-06,2026-09-22,2.3176,7.58,14,129,0,8
600251,main,5563,2003-06-09,2026-09-22,3.8159,8.56,3,78,0,2
600252,main,6134,2000-11-30,2026-09-22,1.3146,1.86,2,61,0,3
600255,main,5907,2000-11-22,2026-09-22,4.2861,2.8,30,96,0,5
600256,main,6272,2000-05-26,2026-09-22,10.1147,5.07,4,41,0,1
600257,main,6133,2000-06-12,2026-09-22,1.101,4.34,3,103,0,3
600258,main,6002,2000-06-01,2026-09-22,2.2056,10.92,5,51,0,2
600259,main,5770,2000-05-25,2026-09-22,6.0612,69.05,89,104,0,2
600261,main,6299,2000-07-20,2026-09-22,0.5948,2.9,2,32,0,1
600262,main,6299,2000-06-30,2026-09-22,0.9292,12.79,3,79,0,2
600265,main,6134,2000-08-25,2026-09-22,0.1078,20.49,145,37,0,21
600266,main,6610,1999-02-03,2026-09-22,1.566,3.823,1,57,0,1
600267,main,6234,2000-07-25,2026-09-22,2.5751,10.43,3,55,0,0
600268,main,6399,1999-11-18,2026-09-22,1.0528,10.1,1,104,0,3
600269,main,6300,2000-05-18,2026-09-22,0.7356,3.75,1,14,0,0
600271,main,5448,2003-07-11,2026-09-22,0.6541,6.43,0,33,0,1
600272,main,6109,2001-02-28,2026-09-22,6.3825,10.03,6,153,0,8
600273,main,5391,2003-06-27,2026-09-22,0.9881,6.32,1,60,0,2
600276,main,6244,2000-10-18,2026-09-22,28.5485,42.67,3,14,0,1
600278,main,6247,2000-07-12,2026-09-22,0.4072,5.855,2,88,0,1
600279,main,6212,2000-07-31,2026-09-22,0.3488,3.694,1,79,0,3
600280,main,6152,2000-09-26,2026-09-22,2.0533,2.49,38,97,0,12
600281,main,6117,2000-11-09,2026-09-22,0.8553,3.7,25,105,0,9
600282,main,6172,2000-09-19,2026-09-22,1.6517,4.38,18,36,0,1
600283,main,6221,2000-10-18,2026-09-22,0.2811,7.57,2,83,0,5
600284,main,5362,2004-03-16,2026-09-22,0.5546,4.79,2,60,0,0
600285,main,6191,2000-10-18,2026-09-22,1.0782,19.03,2,44,0,0
600287,main,6229,2000-09-01,2026-09-22,0.1746,4.11,15,77,0,9
600288,main,6142,2000-11-29,2026-09-22,1.9729,9.48,10,103,0,5
600289,main,6083,2000-07-20,2026-09-22,0.0958,3.95,218,41,0,39
600292,main,6126,2000-11-01,2026-09-22,1.0334,11.56,2,90,0,2
600293,main,6085,2000-09-19,2026-09-22,1.7006,2.47,4,110,0,5
600295,main,5952,2001-04-26,2026-09-22,1.5446,11.34,4,67,0,1
600298,main,6253,2000-08-18,2026-09-22,2.5094,36.5,0,31,0,0
600299,main,6134,2000-04-20,2026-09-22,2.9893,7.74,62,50,0,8
600300,main,6266,2000-06-30,2026-09-22,1.1874,2.87,10,81,0,4
600301,main,6182,2000-07-12,2026-09-22,4.8656,36.79,135,59,0,24
600302,main,6169,2000-12-13,2026-09-22,0.3304,5.1,15,78,0,7
600303,main,6094,2000-12-26,2026-09-22,0.8108,2.32,103,86,0,11
600305,main,6157,2001-02-06,2026-09-22,0.4763,6.46,2,36,0,0
600307,main,6154,2000-12-20,2026-09-22,0.6412,1.37,5,74,0,1
600308,main,6233,2000-09-28,2026-09-22,0.3754,3.09,3,27,0,1
600309,main,6039,2001-01-05,2026-09-22,24.2646,66.247,3,21,0,1
600310,main,6124,2001-02-28,2026-09-22,2.9409,3.76,1,88,0,1
600312,main,6025,2001-02-21,2026-09-22,3.1028,16.43,0,40,0,2
600313,main,5445,2001-01-19,2026-09-22,9.0848,5.1,142,80,0,10
600315,main,5887,2001-03-15,2026-09-22,1.4645,16.7,1,31,0,2
600316,main,6115,2000-12-15,2026-09-22,4.6821,24.19,1,102,0,4
600318,main,5639,2000-12-08,2026-09-22,3.4552,5.88,22,172,0,10
600319,main,5765,2001-03-26,2026-09-22,0.2843,5.06,39,62,0,14
600320,main,6172,2000-12-21,2026-09-22,1.6495,3.917,3,40,0,0
600322,main,6007,2001-09-10,2026-09-22,0.6793,2.43,3,89,0,2
600323,main,6110,2000-12-25,2026-09-22,1.2902,26.868,0,19,0,0
600325,main,5399,2004-02-25,2026-09-22,2.2534,2.25,3,43,0,1
600326,main,6156,2001-01-16,2026-09-22,2.167,6.1,2,116,0,3
600327,main,5821,2002-06-25,2026-09-22,0.7395,3.23,2,68,0,1
600328,main,5968,2000-12-22,2026-09-22,1.1689,5.63,6,55,0,1
600329,main,6081,2001-06-06,2026-09-22,0.6336,34.04,36,37,0,2
600330,main,6049,2001-01-18,2026-09-22,30.3321,16.39,2,97,0,1
600331,main,5687,2001-12-20,2026-09-22,5.0827,9.88,1,104,0,10
600332,main,5983,2001-02-06,2026-09-22,1.2381,19.4,3,50,0,0
600333,main,6156,2000-12-11,2026-09-22,0.8881,5.18,2,73,0,0
600335,main,5865,2001-03-05,2026-09-22,0.6525,4.693,34,87,0,8
600336,main,6151,2000-12-29,2026-09-22,0.5971,5.48,3,102,0,2
600337,main,6131,2000-11-27,2026-09-22,0.5385,2.43,12,65,0,1
600338,main,5795,2000-12-27,2026-09-22,4.2812,11.18,249,86,0,18
600339,main,6022,2000-12-25,2026-09-22,1.7575,3.05,17,61,0,1
600340,main,5314,2003-12-30,2026-09-22,0.4742,1.04,80,99,0,15
600343,main,5628,2003-04-08,2026-09-22,5.3966,16.83,4,103,0,4
600345,main,6132,2000-12-22,2026-09-22,6.8582,39.36,2,106,0,1
600346,main,5733,2001-08-20,2026-09-22,5.8098,15.0,7,61,0,3
600348,main,5558,2003-08-21,2026-09-22,3.2732,7.635,0,65,0,0
600350,main,5863,2002-03-18,2026-09-22,1.4908,9.94,1,21,0,1
600351,main,5735,2002-09-26,2026-09-22,1.418,5.763,2,43,0,0
600352,main,5539,2003-08-01,2026-09-22,6.9047,11.47,0,38,0,2
600353,main,5634,2002-11-20,2026-09-22,20.3805,21.05,6,100,0,2
600354,main,5370,2004-01-15,2026-09-22,12.6336,4.84,23,111,0,12
600356,main,6041,2001-04-19,2026-09-22,0.9452,7.33,3,38,0,1
600358,main,5909,2000-09-22,2026-09-22,0.2671,4.77,33,95,0,11
600359,main,6460,1999-04-29,2026-09-22,4.2678,5.5,16,123,0,9
600360,main,6100,2001-03-16,2026-09-22,6.3051,9.04,56,65,0,16
600361,main,5924,2001-11-29,2026-09-22,1.5508,3.43,5,63,0,0
600362,main,5914,2002-01-11,2026-09-22,31.8981,38.62,3,70,0,2
600363,main,5995,2001-03-29,2026-09-22,4.7828,14.94,7,76,0,4
600365,main,5904,2001-01-15,2026-09-22,0.0512,2.45,133,57,0,17
600366,main,6173,2000-10-30,2026-09-22,2.5711,10.6,2,66,0,3
600367,main,6152,2001-03-20,2026-09-22,15.4873,25.598,3,110,0,2
600368,main,6169,2000-12-21,2026-09-22,1.467,3.42,2,57,0,2
600369,main,5751,2001-01-09,2026-09-22,1.3969,3.93,142,39,0,10
600370,main,5585,2003-03-06,2026-09-22,0.2682,1.44,14,84,0,15
600371,main,5720,2002-09-16,2026-09-22,9.266,6.24,2,126,0,4
600372,main,5619,2001-07-06,2026-09-22,3.5041,10.81,68,59,0,9
600373,main,5714,2002-03-04,2026-09-22,1.0529,6.67,10,61,0,2
600375,main,5392,2003-04-01,2026-09-22,0.7553,3.67,27,90,0,14
600376,main,6056,2001-03-12,2026-09-22,2.05,3.07,4,118,0,0
600377,main,6152,2001-01-16,2026-09-22,1.3545,11.165,0,12,0,0
600378,main,5982,2001-01-11,2026-09-22,31.7598,37.7,4,84,0,4
600379,main,5536,2002-01-16,2026-09-22,2.1108,10.056,20,126,0,6
600380,main,5990,2001-06-08,2026-09-22,1.3308,9.12,3,59,0,3
600381,main,5613,2001-05-08,2026-09-22,0.274,3.33,240,99,0,40
600382,main,6125,2001-01-18,2026-09-22,0.7623,5.62,30,65,0,11
600383,main,6036,2001-04-12,2026-09-22,2.8227,2.09,6,57,0,0
600386,main,6110,2001-02-16,2026-09-22,0.2802,3.02,23,89,0,2
600388,main,6161,2000-12-29,2026-09-22,1.9796,14.66,24,44,0,2
600389,main,6025,2001-01-10,2026-09-22,2.7511,16.87,4,69,0,2
600390,main,6033,2001-01-15,2026-09-22,1.971,4.67,7,89,0,3
600391,main,5928,2001-12-12,2026-09-22,6.698,26.21,5,100,0,4
600392,main,5318,2003-05-29,2026-09-22,8.8605,19.81,47,98,0,3
600395,main,6008,2001-05-31,2026-09-22,2.3736,4.507,2,60,0,3
600396,main,6020,2001-03-28,2026-09-22,20.8554,11.61,18,115,0,7
600397,main,5704,2002-07-02,2026-09-22,13.7405,12.34,20,151,0,3
600398,main,6110,2000-12-28,2026-09-22,2.3019,5.36,1,26,0,2
600399,main,5929,2000-12-29,2026-09-22,1.5161,3.8,73,93,0,19
600400,main,6051,2001-01-08,2026-09-22,2.1542,2.47,6,87,0,0
600403,main,5404,2003-10-09,2026-09-22,9.2616,4.65,18,115,0,6
600405,main,5391,2004-04-01,2026-09-22,0.6128,3.82,3,126,0,2
600406,main,5365,2003-10-16,2026-09-22,6.7527,21.68,1,29,0,0
600408,main,5434,2003-02-12,2026-09-22,1.6589,2.37,113,91,0,17
600409,main,5556,2003-06-18,2026-09-22,2.0386,5.51,6,44,0,0
600410,main,5296,2004-04-27,2026-09-22,16.9687,12.86,3,109,0,4
600415,main,5791,2002-05-09,2026-09-22,5.6273,9.85,0,68,0,2
600416,main,5744,2002-07-18,2026-09-22,1.0949,8.26,40,71,0,0
600418,main,5906,2001-08-24,2026-09-22,12.8004,18.8,2,83,0,1
600419,main,5736,2001-06-28,2026-09-22,0.6348,7.5,75,51,0,16
600420,main,5247,2004-06-16,2026-09-22,0.5303,8.13,2,37,0,0
600422,main,6150,2000-12-06,2026-09-22,0.3844,7.972,3,50,0,0
600423,main,5294,2003-07-17,2026-09-22,0.0941,2.36,37,56,0,9
600425,main,5552,2003-07-24,2026-09-22,0.535,3.27,5,76,0,5
600426,main,5836,2002-06-20,2026-09-22,8.3657,18.28,3,23,0,0
600428,main,5765,2002-04-18,2026-09-22,4.947,7.934,4,71,0,3
600429,main,5327,2003-09-15,2026-09-22,0.6068,3.988,68,60,0,5
600433,main,5328,2003-06-19,2026-09-22,0.8249,3.04,4,76,0,2
600435,main,5382,2003-07-04,2026-09-22,3.1353,9.73,1,101,0,2
600436,main,5597,2003-06-16,2026-09-22,2.6785,109.053,1,30,0,0
600438,main,5272,2004-03-02,2026-09-22,3.6191,10.48,5,67,0,2
600439,main,5581,2003-07-10,2026-09-22,0.2193,1.83,1,51,0,6
600444,main,5266,2004-02-19,2026-09-22,0.3185,11.778,57,62,0,15
600446,main,5333,2003-12-24,2026-09-22,1.5561,9.75,3,118,0,6
600448,main,5941,2001-09-03,2026-09-22,1.454,2.35,4,83,0,3
600449,main,5475,2003-08-29,2026-09-22,1.3446,11.0,2,68,0,4
600452,main,5363,2004-03-03,2026-09-22,2.1933,8.846,7,59,0,4
600455,main,4728,2004-03-29,2026-09-22,0.3409,20.1,14,62,0,7
600456,main,5885,2002-04-12,2026-09-22,1.2219,25.0,4,59,0,0
600458,main,5588,2002-12-19,2026-09-22,1.64,10.046,4,63,0,1
600459,main,5603,2003-05-16,2026-09-22,3.0807,17.16,1,90,0,3
600460,main,5587,2003-03-11,2026-09-22,27.813,27.45,4,92,0,1
600461,main,5231,2004-06-01,2026-09-22,0.9812,8.774,0,29,0,1
600463,main,5398,2004-03-18,2026-09-22,0.2727,7.13,2,115,0,2
600467,main,5407,2004-04-05,2026-09-22,1.1904,2.034,5,52,0,1
600468,main,5824,2001-06-15,2026-09-22,2.6351,4.97,5,94,0,2
600469,main,5339,2003-10-21,2026-09-22,0.5053,4.93,3,57,0,1
600470,main,5427,2004-03-05,2026-09-22,2.3378,5.03,6,86,0,8
600475,main,5440,2003-07-21,2026-09-22,1.3413,12.4,5,65,0,3
600476,main,5468,2003-12-10,2026-09-22,0.1465,7.7,7,118,0,2
600477,main,5438,2003-11-10,2026-09-22,0.8378,2.26,3,132,0,2
600478,main,5322,2003-09-18,2026-09-22,0.9662,4.53,11,92,0,6
600479,main,5409,2004-03-12,2026-09-22,11.1125,9.35,1,32,0,0
600480,main,5401,2003-08-15,2026-09-22,0.9902,7.59,5,83,0,3
600481,main,5502,2003-04-22,2026-09-22,1.3432,3.73,4,90,0,3
600482,main,5189,2004-07-14,2026-09-22,6.29,26.76,1,65,0,1
600483,main,5282,2004-05-31,2026-09-22,1.3177,9.745,3,60,0,0
600486,main,5872,2002-04-25,2026-09-22,2.9847,48.53,2,27,0,0
600487,main,5427,2003-08-22,2026-09-22,120.8809,47.2,1,45,0,2
600488,main,5980,2001-06-18,2026-09-22,5.8977,4.84,7,51,0,0
600489,main,5528,2003-08-14,2026-09-22,19.8313,17.638,2,68,0,1
600490,main,5092,2003-06-26,2026-09-22,3.9835,5.64,25,106,0,11
600491,main,5357,2004-05-24,2026-09-22,1.35,0.92,8,70,0,7
600493,main,5388,2004-04-21,2026-09-22,0.3986,5.13,2,68,0,3
600495,main,5351,2004-05-26,2026-09-22,0.3543,3.443,5,68,0,1
600496,main,5805,2002-06-05,2026-09-22,1.0162,3.1,6,53,0,1
600497,main,5159,2004-04-20,2026-09-22,11.8763,8.47,1,73,0,4
600498,main,5988,2001-08-23,2026-09-22,39.2104,32.05,2,56,0,2
600499,main,5532,2002-10-10,2026-09-22,3.8364,12.06,2,64,0,2
600500,main,6348,2000-03-01,2026-09-22,6.4567,4.49,4,52,0,0
600501,main,6068,2001-06-15,2026-09-22,0.8148,12.82,0,98,0,2
600502,main,5504,2003-04-15,2026-09-22,1.3084,4.13,4,57,0,2
600503,main,5505,2002-07-09,2026-09-22,0.9486,1.91,122,97,0,17
600505,main,5801,2002-05-30,2026-09-22,1.0273,10.216,14,81,0,2
600506,main,5697,2001-12-26,2026-09-22,3.5597,13.28,57,129,0,8
600507,main,5472,2003-09-30,2026-09-22,0.9032,3.97,4,67,0,0
600508,main,6035,2001-08-29,2026-09-22,5.9249,7.64,2,57,0,1
600509,main,5873,2002-02-28,2026-09-22,1.1262,7.03,0,77,0,1
600510,main,5780,2002-06-18,2026-09-22,0.3946,5.65,1,75,0,0
600511,main,5565,2002-11-27,2026-09-22,0.856,26.04,0,53,0,2
600512,main,5639,2002-12-26,2026-09-22,0.4915,1.9,4,52,0,1
600513,main,5631,2003-03-19,2026-09-22,1.1357,14.08,0,102,0,1
600515,main,5347,2002-08-06,2026-09-22,2.485,2.685,230,39,0,44
600516,main,5685,2002-08-30,2026-09-22,2.7062,4.97,68,60,0,11
600517,main,5391,2003-10-10,2026-09-22,1.0991,4.598,6,65,0,1
600518,main,6079,2001-03-19,2026-09-22,2.2069,1.25,122,37,0,43
600519,main,6009,2001-08-27,2026-09-22,30.8896,1182.19,0,14,0,1
600520,main,5799,2002-01-08,2026-09-22,2.0789,20.52,10,150,0,10
600521,main,5658,2003-03-04,2026-09-22,3.3797,14.83,2,42,0,5
600522,main,5675,2002-10-24,2026-09-22,73.9317,27.7,3,49,0,4
600523,main,5859,2001-12-27,2026-09-22,0.4538,10.72,3,88,0,4
600525,main,5489,2002-12-02,2026-09-22,1.0988,4.48,14,52,0,6
600526,main,5772,2002-07-22,2026-09-22,0.3305,4.17,10,76,0,3
600527,main,5496,2003-11-27,2026-09-22,0.8237,2.0,4,66,0,2
600528,main,6016,2001-05-28,2026-09-22,0.5608,6.625,1,79,0,1
600529,main,5816,2002-06-03,2026-09-22,0.9414,18.05,2,20,0,1
600530,main,5852,2001-07-02,2026-09-22,0.1965,3.61,33,96,0,12
600531,main,5791,2002-07-30,2026-09-22,5.4807,10.87,4,97,0,3
600533,main,5770,2002-03-28,2026-09-22,0.447,1.87,3,57,0,0
600535,main,5779,2002-08-23,2026-09-22,1.7166,13.6,0,13,0,0
600536,main,5844,2002-05-17,2026-09-22,6.391,26.98,0,142,0,1
600537,main,5618,2003-01-23,2026-09-22,0.4671,2.07,13,110,0,10
600538,main,5516,2003-01-14,2026-09-22,0.396,4.31,30,67,0,12
600539,main,5750,2001-08-24,2026-09-22,1.6176,12.8,79,79,0,12
600540,main,5368,2004-01-07,2026-09-22,6.6653,3.17,7,114,0,2
600543,main,5390,2004-03-24,2026-09-22,0.0736,3.41,14,74,0,5
600545,main,5367,2003-12-03,2026-09-22,4.0367,3.62,1,124,0,1
600546,main,5483,2003-07-31,2026-09-22,3.1324,10.982,1,96,0,3
600547,main,5364,2003-08-28,2026-09-22,30.9352,22.966,1,64,0,4
600548,main,5942,2001-12-25,2026-09-22,0.4494,8.077,2,29,0,1
600549,main,5735,2002-11-07,2026-09-22,19.3917,45.0,1,69,0,1
600550,main,6034,2001-02-28,2026-09-22,1.8618,10.0,26,137,0,4
600551,main,5618,2002-09-05,2026-09-22,3.3894,6.58,0,67,0,4
600552,main,5470,2002-11-08,2026-09-22,7.7959,14.61,45,119,0,11
600556,main,4436,2001-08-07,2026-09-22,2.0566,4.11,151,71,0,22
600557,main,5764,2002-09-18,2026-09-22,0.677,11.91,1,29,0,0
600558,main,6056,2001-02-27,2026-09-22,0.5291,4.41,1,47,0,1
600559,main,5505,2002-10-29,2026-09-22,1.1816,10.91,0,97,0,1
600560,main,5784,2002-09-19,2026-09-22,0.2414,9.84,6,68,0,2
600561,main,5756,2002-07-16,2026-09-22,0.2901,4.67,3,46,0,5
600562,main,5629,2003-01-28,2026-09-22,3.4312,19.92,41,59,0,2
600563,main,5736,2002-12-10,2026-09-22,3.7757,121.8,2,38,0,0
600566,main,5912,2001-08-22,2026-09-22,1.2332,22.44,5,40,0,1
600567,main,5882,2001-12-18,2026-09-22,0.8641,1.3,4,42,0,1
600568,main,5699,2001-05-18,2026-09-22,0.2289,2.12,150,42,0,14
600569,main,5946,2001-08-20,2026-09-22,0.4531,1.64,5,73,0,1
600570,main,5426,2003-12-16,2026-09-22,4.2179,19.97,3,68,0,0
600571,main,5591,2002-11-01,2026-09-22,0.7335,9.259,4,131,0,3
600572,main,5240,2004-04-12,2026-09-22,2.1351,4.0,3,52,0,0
600573,main,5688,2003-02-26,2026-09-22,0.4648,8.77,1,48,0,1
600575,main,5297,2003-03-28,2026-09-22,1.3296,3.08,2,65,0,3
600576,main,5227,2003-02-20,2026-09-22,0.8116,5.33,53,127,0,7
600577,main,5539,2002-09-11,2026-09-22,5.5387,6.98,3,66,0,0
600578,main,5723,2002-05-10,2026-09-22,3.6211,5.2,7,55,0,0
600579,main,5422,2002-08-09,2026-09-22,0.4474,6.63,141,105,0,20
600580,main,5758,2002-06-06,2026-09-22,6.6645,26.36,6,46,0,0
600581,main,5629,2002-08-16,2026-09-22,0.1846,2.17,19,84,0,10
600582,main,5808,2002-05-15,2026-09-22,1.2771,4.47,1,27,0,0
600583,main,5919,2002-02-05,2026-09-22,2.2094,4.863,1,36,0,0
600584,main,5354,2003-06-03,2026-09-22,55.9487,61.0,1,73,0,4
600585,main,5917,2002-02-07,2026-09-22,4.1412,16.64,0,26,0,0
600586,main,5781,2002-08-15,2026-09-22,0.5477,3.89,3,81,0,1
600587,main,5631,2002-09-27,2026-09-22,0.9643,11.91,4,54,0,4
600588,main,6092,2001-05-18,2026-09-22,5.4323,8.82,2,75,0,1
600589,main,5930,2001-06-12,2026-09-22,6.9872,6.86,103,92,0,19
600590,main,5594,2002-07-03,2026-09-22,2.0533,7.47,1,75,0,3
600592,main,5743,2002-08-05,2026-09-22,0.9986,12.76,2,69,0,5
600593,main,5749,2002-07-11,2026-09-22,2.9965,35.56,11,82,0,14
600594,main,5410,2004-03-23,2026-09-22,1.793,3.11,5,39,0,0
600595,main,5729,2002-06-26,2026-09-22,5.4192,5.68,62,80,0,9
600596,main,5996,2001-09-06,2026-09-22,8.9693,9.84,3,55,0,1
600597,main,5687,2002-08-28,2026-09-22,0.7101,6.2,4,33,0,1
600598,main,5843,2002-03-29,2026-09-22,7.3899,11.03,11,56,0,6
600600,main,7935,1993-08-27,2026-09-22,1.7016,50.06,4,35,0,1
600601,main,8627,1990-12-19,2026-09-22,30.2667,8.68,38,119,0,8
600602,main,8371,1990-12-19,2026-09-22,3.8218,14.854,20,125,0,5
600603,main,7941,1992-01-13,2026-09-22,0.6895,4.02,239,71,0,33
600604,main,8154,1992-04-10,2026-09-22,1.556,3.96,98,147,1,9
600605,main,8225,1992-04-29,2026-09-22,1.2622,21.81,19,112,1,5
600606,main,7964,1992-04-10,2026-09-22,2.5084,1.23,34,118,1,3
600609,main,8018,1992-07-24,2026-09-22,1.4175,3.07,112,86,0,11
600610,main,7332,1992-08-05,2026-09-22,5.6981,6.05,304,121,0,36
600611,main,8243,1992-08-07,2026-09-22,4.7182,3.551,4,92,0,3
600612,main,8206,1992-08-14,2026-09-22,0.7838,31.329,7,61,0,1
600613,main,7989,1992-08-20,2026-09-22,10.5046,4.55,44,159,0,5
600615,main,7839,1992-09-10,2026-09-22,0.1865,8.0,109,112,0,25
600616,main,8182,1992-09-29,2026-09-22,1.1825,3.771,4,58,0,1
600617,main,7729,1992-10-13,2026-09-22,1.2196,2.72,82,103,0,8
600618,main,8177,1992-11-13,2026-09-22,0.7008,9.37,7,116,0,2
600619,main,8099,1992-11-16,2026-09-22,1.882,12.03,8,119,1,4
600620,main,8112,1992-11-17,2026-09-22,0.2436,3.811,12,118,0,1
600621,main,8100,1992-12-02,2026-09-22,2.2154,12.66,9,79,1,4
600622,main,8136,1992-12-03,2026-09-22,0.9578,1.95,10,104,0,5
600623,main,8052,1992-12-04,2026-09-22,1.3065,7.602,5,116,0,6
600624,main,8148,1993-01-05,2026-09-22,0.2031,3.34,15,120,0,9
600626,main,8060,1993-01-07,2026-09-22,0.4389,3.091,14,83,0,4
600628,main,8103,1993-01-19,2026-09-22,0.5769,5.643,5,55,0,2
600629,main,7406,1993-02-09,2026-09-22,4.9569,11.49,128,109,1,20
600630,main,8090,1993-02-09,2026-09-22,1.7733,5.946,7,156,1,5
600633,main,6938,1993-03-04,2026-09-22,1.524,9.96,65,119,0,6
600635,main,8059,1993-03-04,2026-09-22,1.3734,4.216,6,106,0,2
600637,main,7741,1993-03-16,2026-09-22,3.2838,7.503,8,90,1,4
600638,main,8080,1993-03-26,2026-09-22,0.6839,4.379,4,76,0,3
600639,main,8040,1993-03-26,2026-09-22,0.4724,8.8,3,83,0,1
600640,main,7943,1993-04-07,2026-09-22,1.4896,9.754,5,162,0,2
600641,main,7828,1993-04-07,2026-09-22,20.2195,23.41,9,86,0,2
600642,main,8067,1993-04-16,2026-09-22,1.5866,8.146,7,35,0,1
600643,main,7773,1993-04-26,2026-09-22,0.6656,3.73,47,86,0,5
600644,main,8011,1993-04-26,2026-09-22,3.4274,7.66,27,82,0,6
600645,main,7636,1993-05-04,2026-09-22,1.4008,17.65,144,51,0,9
600648,main,7928,1993-05-04,2026-09-22,0.1982,7.931,3,111,0,1
600649,main,7647,1993-05-18,2026-09-22,1.2061,3.47,9,54,0,4
600650,main,8019,1993-06-07,2026-09-22,0.5848,9.576,7,111,0,2
600651,main,8555,1990-12-19,2026-09-22,0.8034,5.04,22,131,1,12
600653,main,8385,1991-01-08,2026-09-22,0.404,1.54,18,97,0,5
600654,main,8132,1990-12-21,2026-09-22,3.4523,2.53,134,91,0,27
600655,main,8191,1990-12-24,2026-09-22,0.6975,4.24,9,54,0,5
600657,main,7718,1993-05-24,2026-09-22,2.893,2.29,119,101,0,9
600658,main,8000,1993-05-24,2026-09-22,0.4985,3.61,26,133,1,5
600660,main,8027,1993-06-10,2026-09-22,5.043,49.81,7,40,0,2
600661,main,7910,1993-06-14,2026-09-22,0.5733,7.13,6,144,0,5
600662,main,7954,1993-06-14,2026-09-22,0.4377,3.914,8,91,0,3
600663,main,7899,1993-06-28,2026-09-22,1.1641,6.28,3,84,0,3
600664,main,7797,1993-06-29,2026-09-22,29.6326,3.06,60,71,0,15
600665,main,7912,1993-07-12,2026-09-22,0.4824,2.67,6,82,0,2
600666,main,7560,1993-07-12,2026-09-22,4.0362,3.05,165,115,0,33
600667,main,7801,1993-07-28,2026-09-22,41.3816,15.17,6,114,0,3
600668,main,8005,1993-07-28,2026-09-22,0.3152,6.96,8,74,0,3
600671,main,7511,1993-08-23,2026-09-22,0.8353,17.55,115,69,0,27
600673,main,7515,1993-09-17,2026-09-22,7.1164,25.78,8,115,0,2
600674,main,7835,1993-09-24,2026-09-22,3.8404,13.687,4,67,0,2
600675,main,7689,1993-09-24,2026-09-22,1.0631,2.065,16,75,0,1
600676,main,7901,1993-09-28,2026-09-22,0.5217,6.05,5,88,1,2
600678,main,7446,1993-10-08,2026-09-22,0.4978,4.98,61,153,0,25
600679,main,7865,1993-10-08,2026-09-22,0.4383,8.78,10,181,0,4
600681,main,6843,1993-10-18,2026-09-22,0.8989,3.28,170,53,0,14
600682,main,7504,1993-10-18,2026-09-22,1.1453,5.27,46,65,1,14
600683,main,7880,1993-10-25,2026-09-22,3.1435,7.47,22,161,0,3
600684,main,7952,1993-10-28,2026-09-22,0.7235,2.95,7,106,0,3
600685,main,7639,1993-10-28,2026-09-22,4.7492,24.47,3,108,0,3
600686,main,7830,1993-11-08,2026-09-22,1.8136,10.36,6,76,0,4
600688,main,7869,1993-11-08,2026-09-22,1.9556,2.73,89,48,0,4
600689,main,7687,1993-11-08,2026-09-22,0.6072,8.99,14,148,0,4
600690,main,7813,1993-11-19,2026-09-22,6.9613,19.207,7,36,0,2
600691,main,7634,1993-11-19,2026-09-22,3.7095,2.15,279,68,0,27
600692,main,7906,1993-11-19,2026-09-22,0.4416,5.22,6,95,0,3
600693,main,7885,1993-11-22,2026-09-22,9.9835,7.53,8,90,0,3
600694,main,7850,1993-11-22,2026-09-22,0.7708,13.5,6,42,0,2
600697,main,7897,1993-12-06,2026-09-22,1.0798,9.32,7,44,0,1
600698,main,7231,1993-12-06,2026-09-22,4.4601,5.58,200,102,0,18
600699,main,7498,1993-12-06,2026-09-22,6.2125,18.02,135,94,1,20
600702,main,7251,1996-05-24,2026-09-22,1.8882,32.3,57,79,0,5
600703,main,6967,1996-05-28,2026-09-22,14.1026,11.6,90,72,0,9
600704,main,7088,1996-06-06,2026-09-22,2.0825,4.672,9,80,1,3
